transaction_id,user_id,user_spending_profile,user_bank_preference,platform,category,transaction_amount_inr,payment_method,bank,card_network,cashback_percentage,max_cashback_inr,min_transaction_inr,offer_applicable,actual_cashback_inr,effective_savings_pct,offer_valid_days,offer_start_date,offer_end_date,offer_description,offer_rank_score
TXN101270,1E55DB0F,Frequent Buyer,Axis,Swiggy,Food Delivery,1141.64,Net Banking,GPay,N/A,15,150,2999,False,0.0,0.0,14,2024-10-03,2024-10-17,Exclusive GPay offer: 15% instant discount on Swiggy via Net Banking. Max savings Rs.150. Min purchase Rs.2999.,0.0
TXN101271,AC58C552,Low Spender,Kotak,Swiggy,Food Delivery,701.37,UPI,Axis,N/A,15,50,4999,False,0.0,0.0,90,2024-10-05,2025-01-03,Flat 15% discount on Swiggy order via Axis UPI. Max benefit Rs.50. Min order Rs.4999.,0.0
TXN101272,95FA50DF,Low Spender,Axis,Nykaa,Beauty,2192.5,Net Banking,Axis,N/A,12,750,499,True,263.1,12.0,7,2024-07-05,2024-07-12,12% cashback up to Rs.750 on Beauty purchases using Axis Net Banking. Min transaction Rs.499.,12.5
TXN101273,D3BC45A6,Frequent Buyer,ICICI,Flipkart,Fashion,1853.37,UPI,IDFC,N/A,5,75,2999,False,0.0,0.0,30,2024-01-08,2024-02-07,IDFC UPI users get 5% back on Flipkart purchases in Fashion. Offer capped at Rs.75 min spend Rs.2999.,0.0
TXN101274,F10860D4,Occasional Buyer,HDFC,BigBasket,Grocery,1837.47,Credit Card,BOB,Mastercard,3,1000,499,True,55.12,2.9998,30,2024-10-17,2024-11-16,Flat 3% discount on BigBasket order via BOB Credit Card. Max benefit Rs.1000. Min order Rs.499.,3.4998
TXN101275,7AA29ED5,Occasional Buyer,Kotak,Amazon,Home & Kitchen,5086.77,Wallet,Paytm,N/A,8,750,199,True,406.94,8.0,14,2024-03-05,2024-03-19,8% cashback up to Rs.750 on Home & Kitchen purchases using Paytm Wallet. Min transaction Rs.199.,8.5
TXN101276,8FC5D4C5,High Spender,HDFC,IRCTC,Travel,33791.05,Wallet,Yes Bank,N/A,8,750,1499,True,750.0,2.2195,14,2024-06-01,2024-06-15,Yes Bank Wallet users get 8% back on IRCTC purchases in Travel. Offer capped at Rs.750 min spend Rs.1499.,2.7195
TXN101277,D47D51CA,Frequent Buyer,Kotak,Blinkit,Grocery,2047.63,UPI,IDFC,N/A,15,750,4999,False,0.0,0.0,7,2024-12-21,2024-12-28,15% cashback for IDFC N/A cardholders on Grocery items at Blinkit. Cap Rs.750 Threshold Rs.4999.,0.0
TXN101278,EF2BC06E,High Spender,ICICI,Zomato,Food Delivery,754.23,Net Banking,Axis,N/A,5,50,4999,False,0.0,0.0,30,2024-07-13,2024-08-12,Get flat 5% off with Axis Net Banking on Zomato. Maximum discount Rs.50. Valid on orders above Rs.4999.,0.0
TXN101279,10AF63F2,Frequent Buyer,HDFC,Nykaa,Beauty,3169.03,Net Banking,Yes Bank,N/A,5,1000,2999,True,158.45,5.0,90,2024-09-11,2024-12-10,Use your Yes Bank N/A card and earn 5% cashback capped at Rs.1000. Applicable on Beauty orders over Rs.2999.,5.5
TXN101280,70AA53AF,Moderate Spender,SBI,Blinkit,Grocery,1633.55,Credit Card,PhonePe,RuPay,2,300,499,True,32.67,1.9999,14,2024-07-07,2024-07-21,2% cashback up to Rs.300 on Grocery purchases using PhonePe Credit Card. Min transaction Rs.499.,2.4999
TXN101281,F3139A57,High Spender,HDFC,MakeMyTrip,Travel,20285.08,Wallet,IDFC,N/A,15,1000,199,True,1000.0,4.9297,7,2024-12-10,2024-12-17,Get flat 15% off with IDFC Wallet on MakeMyTrip. Maximum discount Rs.1000. Valid on orders above Rs.199.,5.4297
TXN101282,B52C8A72,High Spender,Kotak,Swiggy,Food Delivery,1300.85,UPI,Kotak,N/A,5,750,2999,False,0.0,0.0,60,2024-10-30,2024-12-29,Flat 5% discount on Swiggy order via Kotak UPI. Max benefit Rs.750. Min order Rs.2999.,0.0
TXN101283,85CBBF8E,Moderate Spender,SBI,IRCTC,Travel,10913.07,Debit Card,PhonePe,Mastercard,8,300,999,True,300.0,2.749,14,2024-10-06,2024-10-20,Get flat 8% off with PhonePe Debit Card on IRCTC. Maximum discount Rs.300. Valid on orders above Rs.999.,3.249
TXN101284,116FA57E,Occasional Buyer,ICICI,BigBasket,Grocery,2148.07,UPI,SBI,N/A,10,500,499,True,214.81,10.0001,30,2024-07-18,2024-08-17,Use your SBI N/A card and earn 10% cashback capped at Rs.500. Applicable on Grocery orders over Rs.499.,10.5001
TXN101285,E255AFD7,Frequent Buyer,ICICI,Myntra,Fashion,7012.51,Debit Card,IDFC,RuPay,3,150,299,True,150.0,2.139,90,2024-12-29,2025-03-29,Flat 3% discount on Myntra order via IDFC Debit Card. Max benefit Rs.150. Min order Rs.299.,2.639
TXN101286,8703BFD7,High Spender,HDFC,Nykaa,Beauty,4794.42,Wallet,IDFC,N/A,2,1000,1999,True,95.89,2.0,60,2024-12-14,2025-02-12,Save up to Rs.1000 with 2% cashback on Beauty using IDFC Wallet. Minimum cart value Rs.1999.,2.5
TXN101287,24CC4735,High Spender,ICICI,Amazon,Books,529.27,Wallet,ICICI,N/A,3,75,4999,False,0.0,0.0,90,2024-09-04,2024-12-03,Use your ICICI N/A card and earn 3% cashback capped at Rs.75. Applicable on Books orders over Rs.4999.,0.0
TXN101288,E5166D85,Moderate Spender,Kotak,MakeMyTrip,Travel,14918.42,Credit Card,ICICI,RuPay,7,300,1499,True,300.0,2.0109,7,2024-06-15,2024-06-22,Save up to Rs.300 with 7% cashback on Travel using ICICI Credit Card. Minimum cart value Rs.1499.,2.5109
TXN101289,1707C9EB,Low Spender,SBI,MakeMyTrip,Travel,7146.67,Debit Card,IDFC,Mastercard,12,500,299,True,500.0,6.9963,14,2024-08-06,2024-08-20,12% cashback for IDFC Mastercard cardholders on Travel items at MakeMyTrip. Cap Rs.500 Threshold Rs.299.,7.4963
TXN101290,8FC5D4C5,High Spender,HDFC,Amazon,Home & Kitchen,19078.25,Debit Card,GPay,Visa,8,75,199,True,75.0,0.3931,30,2024-03-31,2024-04-30,8% cashback for GPay Visa cardholders on Home & Kitchen items at Amazon. Cap Rs.75 Threshold Rs.199.,0.8931
TXN101291,C6C9157F,Frequent Buyer,Kotak,Flipkart,Sports,5834.11,Wallet,GPay,N/A,5,500,199,True,291.71,5.0001,30,2024-07-03,2024-08-02,Use your GPay N/A card and earn 5% cashback capped at Rs.500. Applicable on Sports orders over Rs.199.,5.5001
TXN101292,4157A871,Frequent Buyer,Kotak,Blinkit,Grocery,1385.92,Debit Card,IDFC,Amex,12,50,1999,False,0.0,0.0,90,2024-09-16,2024-12-15,Flat 12% discount on Blinkit order via IDFC Debit Card. Max benefit Rs.50. Min order Rs.1999.,0.0
TXN101293,D45A936E,Occasional Buyer,Kotak,Nykaa,Beauty,1703.66,Debit Card,SBI,Amex,10,750,1999,False,0.0,0.0,30,2024-10-04,2024-11-03,SBI Debit Card users get 10% back on Nykaa purchases in Beauty. Offer capped at Rs.750 min spend Rs.1999.,0.0
TXN101294,40155D54,Frequent Buyer,Axis,MakeMyTrip,Travel,39805.17,Wallet,Kotak,N/A,5,750,499,True,750.0,1.8842,30,2024-11-10,2024-12-10,Get flat 5% off with Kotak Wallet on MakeMyTrip. Maximum discount Rs.750. Valid on orders above Rs.499.,2.3842
TXN101295,E255AFD7,Low Spender,No Preference,Myntra,Beauty,419.36,Credit Card,HDFC,Visa,5,200,1999,False,0.0,0.0,14,2024-10-27,2024-11-10,Exclusive HDFC offer: 5% instant discount on Myntra via Credit Card. Max savings Rs.200. Min purchase Rs.1999.,0.0
TXN101296,739BE50F,Moderate Spender,ICICI,Flipkart,Home & Kitchen,17435.46,Credit Card,Axis,Visa,10,250,4999,True,250.0,1.4339,7,2024-09-24,2024-10-01,Exclusive Axis offer: 10% instant discount on Flipkart via Credit Card. Max savings Rs.250. Min purchase Rs.4999.,1.9339
TXN101297,FD253EC0,Occasional Buyer,Kotak,Swiggy,Food Delivery,533.28,UPI,BOB,N/A,12,300,4999,False,0.0,0.0,14,2024-09-12,2024-09-26,Exclusive BOB offer: 12% instant discount on Swiggy via UPI. Max savings Rs.300. Min purchase Rs.4999.,0.0
TXN101298,A7A0318B,Occasional Buyer,No Preference,Nykaa,Beauty,3322.78,Debit Card,GPay,Visa,5,250,499,True,166.14,5.0,30,2024-05-27,2024-06-26,Exclusive GPay offer: 5% instant discount on Nykaa via Debit Card. Max savings Rs.250. Min purchase Rs.499.,5.5
TXN101299,DC04044F,Low Spender,Kotak,Zomato,Food Delivery,1105.21,Credit Card,GPay,Mastercard,7,75,499,True,75.0,6.786,14,2024-11-06,2024-11-20,Use your GPay Mastercard card and earn 7% cashback capped at Rs.75. Applicable on Food Delivery orders over Rs.499.,7.286
TXN101300,64C832EB,Low Spender,No Preference,BigBasket,Grocery,459.26,Credit Card,ICICI,Mastercard,12,200,4999,False,0.0,0.0,14,2024-04-14,2024-04-28,12% cashback for ICICI Mastercard cardholders on Grocery items at BigBasket. Cap Rs.200 Threshold Rs.4999.,0.0
TXN101301,F287012C,Low Spender,Kotak,Swiggy,Food Delivery,695.43,Credit Card,PhonePe,Amex,5,100,1999,False,0.0,0.0,60,2024-08-25,2024-10-24,PhonePe Credit Card users get 5% back on Swiggy purchases in Food Delivery. Offer capped at Rs.100 min spend Rs.1999.,0.0
TXN101302,1E55DB0F,High Spender,Kotak,BigBasket,Grocery,666.3,Debit Card,Paytm,Visa,10,100,299,True,66.63,10.0,90,2024-12-08,2025-03-08,10% cashback for Paytm Visa cardholders on Grocery items at BigBasket. Cap Rs.100 Threshold Rs.299.,10.5
TXN101303,67C44941,Frequent Buyer,ICICI,Flipkart,Sports,1004.42,Debit Card,GPay,Amex,3,500,499,True,30.13,2.9997,7,2024-08-22,2024-08-29,Exclusive GPay offer: 3% instant discount on Flipkart via Debit Card. Max savings Rs.500. Min purchase Rs.499.,3.4997
TXN101304,00574174,Occasional Buyer,No Preference,Zomato,Food Delivery,1441.53,Credit Card,IDFC,Mastercard,5,100,999,True,72.08,5.0002,60,2024-03-28,2024-05-27,Get flat 5% off with IDFC Credit Card on Zomato. Maximum discount Rs.100. Valid on orders above Rs.999.,5.5002
TXN101305,40155D54,Occasional Buyer,SBI,IRCTC,Travel,32737.16,Debit Card,BOB,Mastercard,7,100,1999,True,100.0,0.3055,30,2024-12-25,2025-01-24,Exclusive BOB offer: 7% instant discount on IRCTC via Debit Card. Max savings Rs.100. Min purchase Rs.1999.,0.8055
TXN101306,B114536E,Frequent Buyer,Kotak,Zomato,Food Delivery,900.52,UPI,Kotak,N/A,12,75,4999,False,0.0,0.0,60,2024-09-09,2024-11-08,Exclusive Kotak offer: 12% instant discount on Zomato via UPI. Max savings Rs.75. Min purchase Rs.4999.,0.0
TXN101307,F38B4403,Occasional Buyer,SBI,Zomato,Food Delivery,920.91,UPI,Kotak,N/A,15,1000,299,True,138.14,15.0004,14,2024-08-16,2024-08-30,15% cashback for Kotak N/A cardholders on Food Delivery items at Zomato. Cap Rs.1000 Threshold Rs.299.,15.5004
TXN101308,D66083B4,Moderate Spender,Kotak,Swiggy,Food Delivery,244.34,Credit Card,IDFC,Mastercard,15,750,4999,False,0.0,0.0,7,2024-04-19,2024-04-26,15% cashback for IDFC Mastercard cardholders on Food Delivery items at Swiggy. Cap Rs.750 Threshold Rs.4999.,0.0
TXN101309,FC8A10C0,High Spender,ICICI,IRCTC,Travel,8272.08,Credit Card,PhonePe,Visa,5,250,2999,True,250.0,3.0222,7,2024-10-07,2024-10-14,Exclusive PhonePe offer: 5% instant discount on IRCTC via Credit Card. Max savings Rs.250. Min purchase Rs.2999.,3.5222
TXN101310,ECE08C2E,Low Spender,HDFC,BigBasket,Grocery,1937.77,Net Banking,BOB,N/A,15,250,999,True,250.0,12.9014,30,2024-12-07,2025-01-06,BOB Net Banking users get 15% back on BigBasket purchases in Grocery. Offer capped at Rs.250 min spend Rs.999.,13.4014
TXN101311,1D674F6C,Moderate Spender,No Preference,Blinkit,Grocery,2795.62,Credit Card,Axis,Visa,8,200,999,True,200.0,7.154,60,2024-11-26,2025-01-25,Get flat 8% off with Axis Credit Card on Blinkit. Maximum discount Rs.200. Valid on orders above Rs.999.,7.654
TXN101312,4E2EFEAA,Frequent Buyer,Kotak,MakeMyTrip,Travel,24090.31,UPI,SBI,N/A,7,1000,299,True,1000.0,4.151,7,2024-03-17,2024-03-24,Use your SBI N/A card and earn 7% cashback capped at Rs.1000. Applicable on Travel orders over Rs.299.,4.651
TXN101313,2489CF21,Frequent Buyer,No Preference,MakeMyTrip,Travel,6438.8,Debit Card,PNB,RuPay,7,50,999,True,50.0,0.7765,7,2024-10-22,2024-10-29,Flat 7% discount on MakeMyTrip order via PNB Debit Card. Max benefit Rs.50. Min order Rs.999.,1.2765
TXN101314,77528DFA,Low Spender,ICICI,IRCTC,Travel,6460.6,Credit Card,SBI,Amex,2,100,499,True,100.0,1.5478,7,2024-04-16,2024-04-23,Use your SBI Amex card and earn 2% cashback capped at Rs.100. Applicable on Travel orders over Rs.499.,2.0478
TXN101315,1807A864,Occasional Buyer,Axis,Nykaa,Beauty,551.47,Wallet,GPay,N/A,3,75,299,True,16.54,2.9993,60,2024-07-25,2024-09-23,Get flat 3% off with GPay Wallet on Nykaa. Maximum discount Rs.75. Valid on orders above Rs.299.,3.4993
TXN101316,EE708C09,Moderate Spender,HDFC,Flipkart,Electronics,38486.83,UPI,PhonePe,N/A,15,150,999,True,150.0,0.3897,90,2024-04-19,2024-07-18,15% cashback up to Rs.150 on Electronics purchases using PhonePe UPI. Min transaction Rs.999.,0.8897
TXN101317,AA86E549,Frequent Buyer,ICICI,Myntra,Beauty,1885.37,Wallet,HDFC,N/A,5,500,1499,True,94.27,5.0001,90,2024-02-23,2024-05-23,Use your HDFC N/A card and earn 5% cashback capped at Rs.500. Applicable on Beauty orders over Rs.1499.,5.5001
TXN101318,5D4D679E,High Spender,ICICI,Flipkart,Electronics,26333.78,Wallet,PhonePe,N/A,12,750,499,True,750.0,2.8481,30,2024-01-05,2024-02-04,PhonePe Wallet users get 12% back on Flipkart purchases in Electronics. Offer capped at Rs.750 min spend Rs.499.,3.3481
TXN101319,6039FD99,Moderate Spender,Kotak,BigBasket,Grocery,647.78,Wallet,Axis,N/A,10,250,2999,False,0.0,0.0,7,2024-12-01,2024-12-08,10% cashback up to Rs.250 on Grocery purchases using Axis Wallet. Min transaction Rs.2999.,0.0
TXN101320,C61519DA,Moderate Spender,No Preference,IRCTC,Travel,8153.76,Wallet,PNB,N/A,2,75,999,True,75.0,0.9198,60,2024-03-01,2024-04-30,Use your PNB N/A card and earn 2% cashback capped at Rs.75. Applicable on Travel orders over Rs.999.,1.4198
TXN101321,0E1A58AD,Moderate Spender,Axis,MakeMyTrip,Travel,27902.69,Net Banking,Kotak,N/A,5,150,199,True,150.0,0.5376,30,2024-02-08,2024-03-09,Use your Kotak N/A card and earn 5% cashback capped at Rs.150. Applicable on Travel orders over Rs.199.,1.0376
TXN101322,CD815582,Moderate Spender,Axis,Amazon,Fashion,1423.35,Wallet,SBI,N/A,15,150,4999,False,0.0,0.0,30,2024-01-31,2024-03-01,Use your SBI N/A card and earn 15% cashback capped at Rs.150. Applicable on Fashion orders over Rs.4999.,0.0
TXN101323,17A3A58D,Frequent Buyer,HDFC,Nykaa,Beauty,2326.74,Wallet,HDFC,N/A,12,150,499,True,150.0,6.4468,14,2024-05-24,2024-06-07,Get flat 12% off with HDFC Wallet on Nykaa. Maximum discount Rs.150. Valid on orders above Rs.499.,6.9468
TXN101324,64A17DC1,High Spender,SBI,Swiggy,Food Delivery,449.48,UPI,HDFC,N/A,7,50,299,True,31.46,6.9992,7,2024-11-11,2024-11-18,HDFC UPI users get 7% back on Swiggy purchases in Food Delivery. Offer capped at Rs.50 min spend Rs.299.,7.4992
TXN101325,B74E7481,Occasional Buyer,Axis,IRCTC,Travel,19691.17,UPI,Paytm,N/A,3,250,4999,True,250.0,1.2696,90,2024-12-12,2025-03-12,Paytm UPI users get 3% back on IRCTC purchases in Travel. Offer capped at Rs.250 min spend Rs.4999.,1.7696
TXN101326,3D473C02,High Spender,Axis,Swiggy,Food Delivery,489.23,Credit Card,SBI,RuPay,15,300,199,True,73.38,14.9991,7,2024-01-23,2024-01-30,15% cashback up to Rs.300 on Food Delivery purchases using SBI Credit Card. Min transaction Rs.199.,15.4991
TXN101327,CA01041C,Low Spender,Kotak,Flipkart,Electronics,20541.46,Net Banking,BOB,N/A,7,75,4999,True,75.0,0.3651,60,2024-05-21,2024-07-20,Get flat 7% off with BOB Net Banking on Flipkart. Maximum discount Rs.75. Valid on orders above Rs.4999.,0.8651
TXN101328,DAB67DB2,Moderate Spender,Axis,Blinkit,Grocery,1769.81,Wallet,ICICI,N/A,10,500,299,True,176.98,9.9999,14,2024-10-30,2024-11-13,10% cashback up to Rs.500 on Grocery purchases using ICICI Wallet. Min transaction Rs.299.,10.4999
TXN101329,2CC767A6,Low Spender,SBI,Amazon,Fashion,1133.26,Wallet,HDFC,N/A,12,500,299,True,135.99,11.9999,14,2024-01-28,2024-02-11,12% cashback for HDFC N/A cardholders on Fashion items at Amazon. Cap Rs.500 Threshold Rs.299.,12.4999
TXN101330,D776EBCD,Moderate Spender,SBI,Flipkart,Electronics,65974.79,UPI,IDFC,N/A,8,500,1499,True,500.0,0.7579,14,2024-07-24,2024-08-07,Use your IDFC N/A card and earn 8% cashback capped at Rs.500. Applicable on Electronics orders over Rs.1499.,1.2579
TXN101331,53259416,Moderate Spender,HDFC,Amazon,Fashion,1862.94,Wallet,BOB,N/A,10,500,2999,False,0.0,0.0,60,2024-11-01,2024-12-31,Save up to Rs.500 with 10% cashback on Fashion using BOB Wallet. Minimum cart value Rs.2999.,0.0
TXN101332,DB7A93BB,Low Spender,ICICI,Flipkart,Electronics,30032.2,Debit Card,Paytm,Amex,5,500,1499,True,500.0,1.6649,60,2024-07-20,2024-09-18,Flat 5% discount on Flipkart order via Paytm Debit Card. Max benefit Rs.500. Min order Rs.1499.,2.1649
TXN101333,20B13172,Moderate Spender,HDFC,MakeMyTrip,Travel,27181.56,Debit Card,GPay,Amex,2,50,199,True,50.0,0.1839,30,2024-07-25,2024-08-24,Flat 2% discount on MakeMyTrip order via GPay Debit Card. Max benefit Rs.50. Min order Rs.199.,0.6839
TXN101334,44BEF753,Low Spender,SBI,MakeMyTrip,Travel,38244.61,Credit Card,HDFC,Amex,15,500,299,True,500.0,1.3074,30,2024-01-20,2024-02-19,15% cashback up to Rs.500 on Travel purchases using HDFC Credit Card. Min transaction Rs.299.,1.8074
TXN101335,F7CA300C,High Spender,Kotak,Zomato,Food Delivery,1257.74,Wallet,GPay,N/A,8,1000,199,True,100.62,8.0001,30,2024-05-07,2024-06-06,Get flat 8% off with GPay Wallet on Zomato. Maximum discount Rs.1000. Valid on orders above Rs.199.,8.5001
TXN101336,6A5339C8,Moderate Spender,HDFC,BigBasket,Grocery,2481.15,UPI,PhonePe,N/A,15,300,4999,False,0.0,0.0,14,2024-11-27,2024-12-11,Get flat 15% off with PhonePe UPI on BigBasket. Maximum discount Rs.300. Valid on orders above Rs.4999.,0.0
TXN101337,00574174,Occasional Buyer,Kotak,Nykaa,Beauty,4124.23,Net Banking,Paytm,N/A,8,75,2999,True,75.0,1.8185,60,2024-02-20,2024-04-20,Use your Paytm N/A card and earn 8% cashback capped at Rs.75. Applicable on Beauty orders over Rs.2999.,2.3185
TXN101338,ABF6E840,Occasional Buyer,SBI,Amazon,Fashion,4099.19,UPI,Axis,N/A,7,100,1999,True,100.0,2.4395,60,2024-04-03,2024-06-02,Exclusive Axis offer: 7% instant discount on Amazon via UPI. Max savings Rs.100. Min purchase Rs.1999.,2.9395
TXN101339,4A1FCDAA,Frequent Buyer,No Preference,IRCTC,Travel,29977.47,Credit Card,Paytm,Amex,2,75,1499,True,75.0,0.2502,14,2024-08-08,2024-08-22,Use your Paytm Amex card and earn 2% cashback capped at Rs.75. Applicable on Travel orders over Rs.1499.,0.7502
TXN101340,CD815582,Moderate Spender,Axis,Amazon,Fashion,6648.6,Wallet,SBI,N/A,3,75,2999,True,75.0,1.1281,7,2024-03-22,2024-03-29,3% cashback up to Rs.75 on Fashion purchases using SBI Wallet. Min transaction Rs.2999.,1.6281
TXN101341,99764782,High Spender,HDFC,Blinkit,Grocery,935.07,Wallet,Paytm,N/A,15,100,299,True,100.0,10.6944,7,2024-08-15,2024-08-22,15% cashback up to Rs.100 on Grocery purchases using Paytm Wallet. Min transaction Rs.299.,11.1944
TXN101342,EE375A39,Frequent Buyer,Kotak,IRCTC,Travel,46534.56,Wallet,HDFC,N/A,3,750,2999,True,750.0,1.6117,30,2024-06-04,2024-07-04,Use your HDFC N/A card and earn 3% cashback capped at Rs.750. Applicable on Travel orders over Rs.2999.,2.1117
TXN101343,F38B4403,Low Spender,Axis,MakeMyTrip,Travel,29412.21,Net Banking,BOB,N/A,10,500,199,True,500.0,1.7,90,2024-03-29,2024-06-27,10% cashback up to Rs.500 on Travel purchases using BOB Net Banking. Min transaction Rs.199.,2.2
TXN101344,C5813CD6,Low Spender,SBI,Blinkit,Grocery,1430.73,UPI,PNB,N/A,3,100,999,True,42.92,2.9999,60,2024-10-15,2024-12-14,Get flat 3% off with PNB UPI on Blinkit. Maximum discount Rs.100. Valid on orders above Rs.999.,3.4999
TXN101345,338CA326,Frequent Buyer,Axis,Flipkart,Electronics,75061.15,Wallet,PNB,N/A,8,100,2999,True,100.0,0.1332,90,2024-09-15,2024-12-14,Use your PNB N/A card and earn 8% cashback capped at Rs.100. Applicable on Electronics orders over Rs.2999.,0.6332
TXN101346,CBDE9242,Occasional Buyer,Kotak,Nykaa,Beauty,1555.53,Wallet,IDFC,N/A,7,75,1499,True,75.0,4.8215,7,2024-10-24,2024-10-31,Flat 7% discount on Nykaa order via IDFC Wallet. Max benefit Rs.75. Min order Rs.1499.,5.3215
TXN101347,A3BA5BBD,High Spender,Axis,Amazon,Fashion,7246.9,Debit Card,SBI,Amex,8,750,999,True,579.75,8.0,30,2024-07-12,2024-08-11,SBI Debit Card users get 8% back on Amazon purchases in Fashion. Offer capped at Rs.750 min spend Rs.999.,8.5
TXN101348,2FA8E28C,Occasional Buyer,Kotak,Myntra,Fashion,2696.37,Credit Card,Paytm,Amex,8,1000,2999,False,0.0,0.0,60,2024-10-06,2024-12-05,Exclusive Paytm offer: 8% instant discount on Myntra via Credit Card. Max savings Rs.1000. Min purchase Rs.2999.,0.0
TXN101349,1863D5D3,High Spender,Kotak,Myntra,Fashion,2492.34,Wallet,Kotak,N/A,5,75,4999,False,0.0,0.0,7,2024-03-19,2024-03-26,Kotak Wallet users get 5% back on Myntra purchases in Fashion. Offer capped at Rs.75 min spend Rs.4999.,0.0
TXN101350,1BAAEB04,Occasional Buyer,ICICI,Swiggy,Food Delivery,933.0,Debit Card,PhonePe,Amex,8,750,499,True,74.64,8.0,7,2024-09-14,2024-09-21,Exclusive PhonePe offer: 8% instant discount on Swiggy via Debit Card. Max savings Rs.750. Min purchase Rs.499.,8.5
TXN101351,2109A797,Frequent Buyer,Axis,Blinkit,Grocery,1958.02,Net Banking,SBI,N/A,8,300,4999,False,0.0,0.0,14,2024-09-26,2024-10-10,8% cashback for SBI N/A cardholders on Grocery items at Blinkit. Cap Rs.300 Threshold Rs.4999.,0.0
TXN101352,AE5105F6,Frequent Buyer,HDFC,Myntra,Fashion,5174.29,Credit Card,ICICI,RuPay,3,150,299,True,150.0,2.8989,90,2024-05-07,2024-08-05,ICICI Credit Card users get 3% back on Myntra purchases in Fashion. Offer capped at Rs.150 min spend Rs.299.,3.3989
TXN101353,1D9A2018,Frequent Buyer,No Preference,Swiggy,Food Delivery,1114.89,Credit Card,Axis,Mastercard,15,300,199,True,167.23,14.9997,30,2024-04-05,2024-05-05,Exclusive Axis offer: 15% instant discount on Swiggy via Credit Card. Max savings Rs.300. Min purchase Rs.199.,15.4997
TXN101354,15FF1178,High Spender,SBI,Blinkit,Grocery,1381.64,Credit Card,SBI,RuPay,8,200,4999,False,0.0,0.0,14,2024-05-14,2024-05-28,Get flat 8% off with SBI Credit Card on Blinkit. Maximum discount Rs.200. Valid on orders above Rs.4999.,0.0
TXN101355,7695B864,Low Spender,Axis,MakeMyTrip,Travel,43906.01,UPI,Kotak,N/A,2,1000,2999,True,878.12,2.0,60,2024-02-02,2024-04-02,2% cashback for Kotak N/A cardholders on Travel items at MakeMyTrip. Cap Rs.1000 Threshold Rs.2999.,2.5
TXN101356,DB9864E3,Occasional Buyer,No Preference,Flipkart,Fashion,5751.46,Wallet,BOB,N/A,2,750,199,True,115.03,2.0,60,2024-08-24,2024-10-23,Use your BOB N/A card and earn 2% cashback capped at Rs.750. Applicable on Fashion orders over Rs.199.,2.5
TXN101357,074FDCC5,High Spender,HDFC,Nykaa,Beauty,2244.39,Credit Card,Axis,RuPay,5,300,2999,False,0.0,0.0,30,2024-10-06,2024-11-05,Flat 5% discount on Nykaa order via Axis Credit Card. Max benefit Rs.300. Min order Rs.2999.,0.0
